#Study : AFDES
#Date : 20160317 11:57:14
#Version : 5.7.2389.1
#TestRunDate : 20160317 11:53:16.978 (+01:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	FrameNo	FrameTime	NoOfFaces	FaceRect X	FaceRect Y	FaceRect Width	FaceRect Height	Joy Evidence	Joy Intensity	Anger Evidence	Anger Intensity	Surprise Evidence	Surprise Intensity	Fear Evidence	Fear Intensity	Contempt Evidence	Contempt Intensity	Disgust Evidence	Disgust Intensity	Sadness Evidence	Sadness Intensity	Confusion Evidence	Confusion Intensity	Frustration Evidence	Frustration Intensity	Neutral Evidence	Neutral Intensity	Positive Evidence	Positive Intensity	Negative Evidence	Negative Intensity	AU1 Evidence	AU2 Evidence	AU4 Evidence	AU5 Evidence	AU6 Evidence	AU7 Evidence	AU9 Evidence	AU10 Evidence	AU12 Evidence	AU14 Evidence	AU15 Evidence	AU17 Evidence	AU18 Evidence	AU20 Evidence	AU23 Evidence	AU24 Evidence	AU25 Evidence	AU26 Evidence	AU28 Evidence	AU43 Evidence	Yaw Degrees	Pitch Degrees	Roll Degrees	LEFT_EYE_LATERAL X	LEFT_EYE_LATERAL Y	LEFT_EYE_PUPIL X	LEFT_EYE_PUPIL Y	LEFT_EYE_MEDIAL X	LEFT_EYE_MEDIAL Y	RIGHT_EYE_MEDIAL X	RIGHT_EYE_MEDIAL Y	RIGHT_EYE_PUPIL X	RIGHT_EYE_PUPIL Y	RIGHT_EYE_LATERAL X	RIGHT_EYE_LATERAL Y	NOSE_TIP X	NOSE_TIP Y	7 X	7 Y	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	880	880			20	880	1	212	199	294	294	-2.113495	0	-2.035264	0	-1.830827	0	-1.269947	0	-0.3874212	0	-1.56221	0	-2.650169	0	-1.339476	0	-1.327868	0	1.958334	0	-2.113495	0	-0.3874212	0	-1.285438	-0.977819	-1.413147	-1.212875	-1.142535	-0.7184465	-4.050357	-0.788819	-1.371346	-1.123453	-1.991371	-1.544091	-1.14112	-0.7794875	-1.354534	-1.385748	-0.8413956	-0.7490135	-3.587363	-3.127134	1.587886	4.332814	3.699853	274.4209	285.4062	0	0	332.0395	288.6653	398.1066	283.0134	0	0	457.3163	276.4906	368.5872	349.8326	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	920	920			21	920	1	212	198	294	294	-2.086591	0	-2.02392	0	-1.849894	0	-1.265306	0	-0.3751926	0	-1.535905	0	-2.60536	0	-1.319717	0	-1.310154	0	1.893337	0	-2.086591	0	-0.3751926	0	-1.249002	-0.9423605	-1.39121	-1.207832	-1.108953	-0.6853899	-4.006471	-0.7946008	-1.349496	-1.125148	-1.953719	-1.519752	-1.165587	-0.8051692	-1.365863	-1.383843	-0.8937178	-0.7916704	-3.63045	-3.068551	1.426917	4.373511	3.751937	274.2458	285.2614	0	0	331.9785	288.5336	398.8669	283.6357	0	0	457.3118	276.4009	369.3544	349.7404	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	960	960			22	960	1	213	199	293	293	-2.144239	0	-2.058603	0	-1.73163	0	-1.222198	0	-0.4186693	0	-1.600787	0	-2.677769	0	-1.371208	0	-1.359798	0	1.957993	0	-2.144239	0	-0.4186693	0	-1.303635	-0.9815749	-1.396951	-1.185507	-1.182799	-0.7353491	-4.073874	-0.8422038	-1.361856	-1.102671	-2.030703	-1.573766	-1.150352	-0.7616718	-1.368212	-1.39596	-0.8082225	-0.6882966	-3.571161	-3.175112	1.419624	4.362602	3.713784	274.4947	285.256	0	0	332.4171	288.4942	398.0858	283.1341	0	0	457.1935	276.4054	369.3611	349.6257	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	1000	1000			23	1000	1	212	198	294	294	-1.962193	0	-1.930352	0	-1.777633	0	-1.254197	0	-0.3751416	0	-1.456553	0	-2.624524	0	-1.261928	0	-1.25387	0	1.845901	0	-1.962193	0	-0.3751416	0	-1.24169	-0.9508225	-1.350333	-1.201162	-1.080442	-0.6762685	-3.857755	-0.7876219	-1.306783	-1.081307	-2.039473	-1.544351	-1.136362	-0.8627695	-1.340338	-1.394391	-0.8444299	-0.753801	-3.625538	-3.002036	1.279547	4.493881	3.789474	274.0623	285.2568	0	0	332.4175	288.3478	398.7747	283.6358	0	0	457.206	276.3434	369.5403	349.7398	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	1040	1040			24	1040	1	213	198	294	294	-2.021739	0	-2.128122	0	-1.53028	0	-1.130651	0	-0.3910145	0	-1.624333	0	-2.630142	0	-1.489487	0	-1.479483	0	1.987972	0	-2.021739	0	-0.3910145	0	-1.247119	-0.9062427	-1.413239	-1.139933	-1.199044	-0.749635	-4.034284	-0.7747433	-1.300666	-1.076071	-1.996332	-1.55138	-1.107294	-0.806143	-1.263223	-1.307796	-0.784078	-0.6138444	-3.502278	-2.973572	1.399686	4.533113	3.827873	274.0066	285.1566	0	0	332.5468	289.8086	399.1378	282.6699	0	0	456.7756	275.6735	369.528	349.6795	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	1080	1080			25	1080	1	213	198	294	294	-2.145777	0	-2.04031	0	-1.659986	0	-1.147159	0	-0.3989632	0	-1.536806	0	-2.447875	0	-1.380223	0	-1.414744	0	1.945892	0	-2.145777	0	-0.3989632	0	-1.258774	-0.9335255	-1.402324	-1.185427	-1.09165	-0.7205113	-3.93738	-0.7488291	-1.296703	-1.095578	-1.777373	-1.396329	-1.029356	-0.8065872	-1.193322	-1.207473	-0.886848	-0.6968724	-3.55489	-3.015585	1.405324	4.39478	3.74142	274.1477	285.0301	0	0	332.7849	288.8494	399.6724	282.463	0	0	456.9141	275.4848	369.9438	350.054	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	1120	1120			26	1120	1	212	198	295	295	-2.842051	0	-1.856899	0	-1.959817	0	-1.340045	0	-0.5390021	0	-1.324782	0	-2.213158	0	-1.060073	0	-1.28185	0	1.883703	0	-2.842051	0	-0.5390021	0	-1.245255	-0.9700549	-1.342276	-1.366809	-1.03585	-0.7129036	-3.762233	-0.6395315	-1.437292	-1.264781	-1.52501	-1.244738	-0.9786794	-0.9379879	-1.244367	-1.209837	-1.063656	-0.8838803	-3.845048	-2.828075	1.678015	4.307079	3.772717	273.7903	284.7968	0	0	332.2022	288.8861	398.9912	282.5912	0	0	457.41	275.736	369.2856	349.8148	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	1160	1160			27	1160	1	212	198	296	296	-4.060026	0	-1.601049	0	-2.242427	0	-1.205673	0	-0.8331361	0	-1.317763	0	-1.719336	0	-0.9016083	0	-1.276588	0	1.691659	0	-4.060026	0	-0.8331361	0	-1.142944	-0.8786371	-1.179325	-1.230678	-0.9866988	-0.6659623	-3.725986	-0.6131886	-1.798951	-1.496721	-1.104477	-1.037872	-1.187622	-0.9847261	-1.428985	-1.290096	-1.291554	-1.023341	-4.292822	-2.948086	1.61261	4.328774	3.652529	274.4473	284.9218	0	0	332.0391	289.3969	401.0707	282.0905	0	0	457.6502	276.8409	368.8444	350.2045	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	1200	1200			28	1200	1	213	199	292	292	-5.14596	0	-1.497503	0	-2.21662	0	-1.162328	0	-1.22865	0	-1.022968	0	-1.115668	0	-1.142134	0	-1.541027	0	1.466165	0	-5.14596	0	-1.022968	0	-1.09936	-0.8698288	-1.139842	-1.223699	-0.8263353	-0.5657921	-3.371933	-0.3591208	-1.957651	-1.759447	-0.1353366	-0.4210634	-0.9580157	-0.7477118	-1.292997	-1.061137	-1.490652	-1.007222	-4.457929	-2.8078	1.022013	3.5685	4.086304	275.3309	285.712	0	0	332.1664	290.4339	401.1487	281.1001	0	0	455.9585	276.2612	368.2917	349.9242	0	0						
AFDES	20160317	North Europ F01sadnessface Forward-7	0	MALE	test	TestImage	Emotient FACET	1240	1240			29	1240	1	213	198	294	294	-6.026199	0	-1.238573	0	-2.473852	0	-1.292476	0	-1.724051	0	-0.5722771	0	-0.2768508	0	-0.9269721	0	-1.674097	0	1.045524	0	-6.026199	0	-0.2768508	0	-0.9921897	-0.9084689	-0.8599644	-1.227533	-0.6155345	-0.4545996	-2.892646	-0.02334418	-2.161463	-2.142011	0.6960512	0.100085	-0.6973569	-0.911908	-1.153044	-1.099024	-1.564985	-1.072651	-5.011966	-2.5892	0.7560811	3.300956	4.298273	274.2149	284.5578	0	0	332.5785	288.8004	401.9929	282.163	0	0	455.8848	275.9239	370.4539	349.8355	0	0						
