#Study : AFDES
#Date : 20160317 11:57:14
#Version : 5.7.2389.1
#TestRunDate : 20160317 11:53:21.493 (+01:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	FrameNo	FrameTime	NoOfFaces	FaceRect X	FaceRect Y	FaceRect Width	FaceRect Height	Joy Evidence	Joy Intensity	Anger Evidence	Anger Intensity	Surprise Evidence	Surprise Intensity	Fear Evidence	Fear Intensity	Contempt Evidence	Contempt Intensity	Disgust Evidence	Disgust Intensity	Sadness Evidence	Sadness Intensity	Confusion Evidence	Confusion Intensity	Frustration Evidence	Frustration Intensity	Neutral Evidence	Neutral Intensity	Positive Evidence	Positive Intensity	Negative Evidence	Negative Intensity	AU1 Evidence	AU2 Evidence	AU4 Evidence	AU5 Evidence	AU6 Evidence	AU7 Evidence	AU9 Evidence	AU10 Evidence	AU12 Evidence	AU14 Evidence	AU15 Evidence	AU17 Evidence	AU18 Evidence	AU20 Evidence	AU23 Evidence	AU24 Evidence	AU25 Evidence	AU26 Evidence	AU28 Evidence	AU43 Evidence	Yaw Degrees	Pitch Degrees	Roll Degrees	LEFT_EYE_LATERAL X	LEFT_EYE_LATERAL Y	LEFT_EYE_PUPIL X	LEFT_EYE_PUPIL Y	LEFT_EYE_MEDIAL X	LEFT_EYE_MEDIAL Y	RIGHT_EYE_MEDIAL X	RIGHT_EYE_MEDIAL Y	RIGHT_EYE_PUPIL X	RIGHT_EYE_PUPIL Y	RIGHT_EYE_LATERAL X	RIGHT_EYE_LATERAL Y	NOSE_TIP X	NOSE_TIP Y	7 X	7 Y	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	880	880			20	880	1	214	181	298	298	-3.973441	0	-3.445427	0	-1.531565	0	-0.4787889	0	-0.9049901	0	-3.167205	0	-1.360114	0	-2.24789	0	-2.781822	0	2.271185	0	-3.973441	0	-0.4787889	0	-0.2925481	-0.6153452	-0.6991703	-1.154657	-1.998379	-1.539376	-4.760808	-1.714371	-2.155876	-2.090197	-1.562953	-1.919174	-0.9933813	-0.7858948	-1.082226	-2.248341	-0.8649111	-1.281371	-3.615125	-1.901682	-3.693375	6.330709	1.772298	280.993	264.3345	0	0	334.5087	268.8915	409.4924	266.7499	0	0	459.8392	265.1944	375.7495	340.6398	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	920	920			21	920	1	211	180	303	303	-4.046694	0	-3.488637	0	-1.394918	0	-0.6393639	0	-1.304333	0	-2.792759	0	-0.9670332	0	-2.247028	0	-3.05838	0	2.215847	0	-4.046694	0	-0.6393639	0	-0.2459868	-0.5612792	-0.6312645	-0.9486554	-1.801218	-1.341492	-4.566355	-1.616021	-2.252227	-2.130422	-1.113416	-1.424446	-0.5522348	-0.6486145	-1.173583	-2.069588	-0.8737648	-1.267336	-3.698458	-2.070612	-3.741805	6.518508	1.743117	279.6688	263.8544	0	0	334.8034	268.3542	409.2239	266.8941	0	0	462.5165	266.0937	375.459	341.3163	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	960	960			22	960	1	210	180	303	303	-3.984346	0	-3.30477	0	-1.317236	0	-0.436597	0	-1.247813	0	-2.776002	0	-1.023975	0	-2.103277	0	-2.934012	0	2.128262	0	-3.984346	0	-0.436597	0	-0.1975475	-0.4627735	-0.5992895	-0.8461459	-1.613522	-1.150127	-4.537207	-1.641922	-2.183329	-2.153819	-1.12848	-1.485785	-0.568831	-0.6013979	-1.108559	-2.065886	-0.8539885	-1.205613	-3.710564	-1.82643	-3.930761	6.715118	1.480175	278.667	264.3873	0	0	333.9272	268.2599	408.7765	266.9282	0	0	460.4612	265.8403	375.3088	341.937	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	1000	1000			23	1000	1	211	180	302	302	-3.868061	0	-3.208807	0	-1.332325	0	-0.3324268	0	-1.133668	0	-2.752842	0	-1.061402	0	-2.045407	0	-2.833809	0	2.086085	0	-3.868061	0	-0.3324268	0	-0.2060132	-0.463686	-0.6016699	-0.8221908	-1.574655	-1.13018	-4.508298	-1.62978	-2.12199	-2.120045	-1.206052	-1.547692	-0.5863643	-0.5687613	-1.088687	-2.072494	-0.8359949	-1.195261	-3.620545	-1.62951	-3.846084	6.664186	1.508439	278.5796	264.6629	0	0	333.8663	268.1793	409.2146	266.9351	0	0	460.0641	265.5046	375.0165	341.8423	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	1040	1040			24	1040	1	210	180	303	303	-3.817126	0	-3.17223	0	-1.229851	0	-0.4093157	0	-1.188569	0	-2.619745	0	-1.074113	0	-2.052904	0	-2.868045	0	2.075838	0	-3.817126	0	-0.4093157	0	-0.1509774	-0.3807387	-0.6014751	-0.8199803	-1.524078	-1.056381	-4.385844	-1.562216	-2.093115	-2.120327	-1.127549	-1.442441	-0.4649668	-0.5819857	-1.069804	-2.020503	-0.7938944	-1.131831	-3.614363	-1.560928	-3.760568	6.741809	1.517786	278.5645	264.9138	0	0	333.7697	268.2053	409.274	267.0383	0	0	460.4768	265.6328	374.7438	342.1443	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	1080	1080			25	1080	1	210	179	304	304	-4.018587	0	-3.492126	0	-1.35862	0	-0.5549235	0	-1.262715	0	-2.850899	0	-0.8923759	0	-2.060117	0	-2.984606	0	2.125228	0	-4.018587	0	-0.5549235	0	-0.0643408	-0.3708402	-0.5691655	-0.9650183	-1.62622	-1.149852	-4.568697	-1.702483	-2.17736	-2.111788	-1.094095	-1.388408	-0.4600267	-0.6287819	-0.9885715	-1.975069	-0.85043	-1.173004	-3.612363	-1.69717	-3.666665	6.82607	1.593255	278.3597	264.0067	0	0	334.9996	267.6873	409.5064	267.3176	0	0	461.3022	264.7221	375.7263	341.983	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	1120	1120			26	1120	1	209	177	308	308	-4.190486	0	-4.733148	0	-0.5910522	0	0.02081089	0	-1.484596	0	-3.426443	0	-0.2853555	0	-2.786705	0	-3.997929	0	1.865837	0	-4.190486	0	0.02081089	0	1.284307	0.828616	-0.2338777	-0.7147574	-1.864886	-1.277365	-5.49791	-1.895657	-1.98771	-1.770968	-0.8604313	-1.271744	-0.5315877	-0.8891964	-0.937944	-1.934442	-0.6270757	-1.073042	-3.923189	-1.299833	-3.702812	5.174036	1.810155	277.1937	264.7928	0	0	333.6321	267.1177	410.6475	265.7055	0	0	463.6317	264.5847	376.4431	340.4438	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	1160	1160			27	1160	1	207	174	312	312	-3.702569	0	-5.263984	0	-0.1896551	0	0.9732717	0	-1.265896	0	-3.319576	0	0.0528928	0	-2.915491	0	-4.43112	0	1.01176	0	-3.702569	0	0.9732717	0	2.67048	2.109395	0.04154537	-0.1551477	-1.123824	-0.5064449	-6.236323	-2.116728	-1.547963	-1.797144	-0.9133816	-1.556182	-0.6359203	-0.9761691	-1.203457	-1.866664	-0.5053323	-1.23944	-4.189941	-1.072483	-2.423923	3.953044	1.480343	276.5873	261.8086	0	0	334.7547	265.1086	411.0983	266.1693	0	0	465.5659	260.7268	376.4558	339.8713	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	1200	1200			28	1200	1	206	173	311	311	-3.989311	0	-5.458444	0	0.1349332	0	1.471397	0	-1.626861	0	-3.693348	0	-1.093722	0	-3.821241	0	-5.289752	0	-0.4772911	0	-3.989311	0	1.471397	0	3.286337	2.868715	0.1611515	0.4580732	-1.213056	-0.6338313	-6.263544	-1.978893	-1.238647	-1.86117	-1.264217	-1.739771	-1.170432	-0.8021052	-1.301983	-2.054391	-0.2237212	-0.9117712	-3.804842	-0.9065022	-1.749298	3.626955	1.021542	277.3776	258.2928	0	0	336.9116	261.9743	408.9627	264.2104	0	0	465.6519	261.2952	374.8661	340.1616	0	0						
AFDES	20160317	North Europ M11fearface Forward-12	0	MALE	test	TestImage	Emotient FACET	1240	1240			29	1240	1	207	174	310	310	-4.428838	0	-5.113659	0	0.3415712	0	1.794882	0	-2.027393	0	-3.494645	0	-1.207441	0	-3.801694	0	-5.435468	0	-1.04483	0	-4.428838	0	1.794882	0	3.526094	3.082417	0.3756578	0.8273379	-1.029599	-0.5782959	-5.661954	-1.882315	-1.218854	-2.019082	-0.9806712	-1.613639	-1.371893	-0.6182572	-1.388205	-2.104628	-0.02165184	-0.7750774	-3.67415	-0.9487435	-1.69372	4.15778	1.277337	277.6506	260.1149	0	0	334.6722	263.3387	409.6672	263.9907	0	0	464.9151	260.8938	373.98	339.2927	0	0						
